Dataset,MR1,MR2,objfailureRateMR1,objfailureRateMR2,objfailureRateMR1_MR2_combined,objfailureRateMR1_2_composite,classfailureRateMR1,classfailureRateMR2,classfailureRateMR1_MR2_combined,classfailureRateMR1_2_composite,objClassDetectFailureRateMR1,objClassDetectFailureRateMR2,objClassDetectFailureRateMR1_MR2,objClassDetectFailureRateMR12,objDetectCompositeMRUniqueFaults,objClassCompositeMRUniqueFaults,compositeMRUniqueFaults,timeMR1,timeMR2,timeMR12,timeMR12_composite,Avg. MRx U MRy Improvement for object Detection,Avg.effectiveness of composite MR against composable MRs (Detection),Avg. MRx U MRy Improvement for object classification,Avg.effectiveness of composite MR against composable MRs (classification),Avg. MRx U MRy Improvement for object ,Avg. effectiveness of composite MR against composable MRs
,flipUpDown,brightnessPlus20,0.808401639,0.306352459,0.834016393,0.81045082,0.860655738,0.271516393,0.87602459,0.859631148,0.769467213,0.183401639,0.776639344,0.774590164,0.019467213,0.012295082,0.018442623,1558.180879,1560.490911,3118.67179,1589.03902,1,1,1,0,1,1
,rotatePlus5deg,brightnessPlus20,0.516393443,0.306352459,0.598360656,0.512295082,0.43852459,0.271516393,0.512295082,0.43954918,0.338114754,0.183401639,0.395491803,0.337090164,0.06557377,0.034836066,0.042008197,1556.785799,1570.749095,3127.534895,1556.946299,1,0,1,1,1,0
,shearPlus20deg,brightnessPlus20,0.538934426,0.306352459,0.618852459,0.555327869,0.483606557,0.271516393,0.550204918,0.49795082,0.401639344,0.183401639,0.447745902,0.411885246,0.049180328,0.030737705,0.032786885,1771.777613,1570.7028,3342.480413,1766.020239,1,1,1,1,1,1
,flipLeftRight,brightnessMinus20,0.445696721,0.494877049,0.633196721,0.517418033,0.356557377,0.50204918,0.577868852,0.524590164,0.25204918,0.407786885,0.471311475,0.413934426,0.052254098,0.044057377,0.054303279,1572.373229,1609.093035,3181.466264,1562.458786,1,1,1,1,1,1
,flipUpDown,brightnessMinus20,0.808401639,0.494877049,0.853483607,0.830942623,0.860655738,0.50204918,0.884221311,0.87602459,0.769467213,0.407786885,0.788934426,0.796106557,0.032786885,0.029713115,0.035860656,1560.499391,1610.22346,3170.722851,1576.722067,1,1,1,1,0,1
,rotatePlus5deg,brightnessMinus20,0.516393443,0.494877049,0.669057377,0.582991803,0.43852459,0.50204918,0.613729508,0.56557377,0.338114754,0.407786885,0.507172131,0.472336066,0.05942623,0.048155738,0.0625,1599.458801,1569.356656,3168.815457,1562.16379,1,1,1,1,1,1
,shearPlus20deg,brightnessMinus20,0.538934426,0.494877049,0.677254098,0.589139344,0.483606557,0.50204918,0.630122951,0.620901639,0.401639344,0.407786885,0.535860656,0.50307377,0.06454918,0.05942623,0.0625,1813.363266,1601.134344,3414.49761,1815.237081,1,1,1,1,1,1
,flipLeftRight,fisheye,0.445696721,0.633196721,0.734631148,0.629098361,0.356557377,0.608606557,0.678278689,0.598360656,0.25204918,0.512295082,0.566598361,0.50307377,0.050204918,0.022540984,0.036885246,1643.891108,13705.6891,15349.58021,12132.97239,1,0,1,0,1,0
,flipUpDown,fisheye,0.808401639,0.633196721,0.885245902,0.823770492,0.860655738,0.608606557,0.883196721,0.883196721,0.769467213,0.512295082,0.796106557,0.782786885,0.044057377,0.045081967,0.043032787,1193.096335,8499.798661,9692.894995,8339.001971,1,1,0,1,1,1
,rotatePlus5deg,fisheye,0.516393443,0.633196721,0.738729508,0.638319672,0.43852459,0.608606557,0.670081967,0.599385246,0.338114754,0.512295082,0.557377049,0.504098361,0.046106557,0.032786885,0.037909836,1136.706617,8338.598857,9475.305473,10138.93831,1,1,1,0,1,0
,shearPlus20deg,fisheye,0.538934426,0.633196721,0.756147541,0.658811475,0.483606557,0.608606557,0.68647541,0.652663934,0.401639344,0.512295082,0.598360656,0.552254098,0.043032787,0.047131148,0.042008197,1282.570439,8346.120374,9628.690812,10095.00832,1,1,1,1,1,1
,flipLeftRight,contrastUp,0.445696721,0.609631148,0.713114754,0.617827869,0.356557377,0.600409836,0.660860656,0.610655738,0.25204918,0.512295082,0.558401639,0.516393443,0.050204918,0.043032787,0.051229508,1138.594972,1139.226882,2277.821854,1142.823132,1,1,1,1,1,1
,flipUpDown,contrastUp,0.808401639,0.609631148,0.867827869,0.847336066,0.860655738,0.600409836,0.888319672,0.909836066,0.769467213,0.512295082,0.805327869,0.824795082,0.044057377,0.048155738,0.044057377,1139.226962,1141.788116,2281.015077,1144.146931,1,1,0,1,0,1
,rotatePlus5deg,contrastUp,0.516393443,0.609631148,0.740778689,0.649590164,0.43852459,0.600409836,0.682377049,0.656762295,0.338114754,0.512295082,0.585040984,0.56147541,0.057377049,0.057377049,0.06045082,1140.827458,1140.14868,2280.976138,1142.599731,1,1,1,1,1,1
,shearPlus20deg,contrastUp,0.538934426,0.609631148,0.741803279,0.668032787,0.483606557,0.600409836,0.699795082,0.693647541,0.401639344,0.512295082,0.610655738,0.591188525,0.06147541,0.058401639,0.06045082,1286.671268,1138.852984,2425.524252,1288.516672,1,1,1,1,1,1
,flipLeftRight,contrastDown,0.445696721,0.462090164,0.615778689,0.504098361,0.356557377,0.431352459,0.533811475,0.463114754,0.25204918,0.338114754,0.425204918,0.352459016,0.070696721,0.049180328,0.052254098,1140.868417,1143.755467,2284.623884,1140.229476,1,1,1,1,1,1
,flipUpDown,contrastDown,0.808401639,0.462090164,0.849385246,0.817622951,0.860655738,0.431352459,0.884221311,0.884221311,0.769467213,0.338114754,0.784836066,0.787909836,0.034836066,0.029713115,0.034836066,1136.820155,1138.843926,2275.664082,1140.218721,1,1,0,1,0,1
,rotatePlus5deg,contrastDown,0.516393443,0.462090164,0.658811475,0.553278689,0.43852459,0.431352459,0.580942623,0.507172131,0.338114754,0.338114754,0.472336066,0.400614754,0.066598361,0.040983607,0.046106557,1138.285999,1139.950396,2278.236395,1140.901391,1,1,1,1,1,1
,shearPlus20deg,contrastDown,0.538934426,0.462090164,0.670081967,0.595286885,0.483606557,0.431352459,0.600409836,0.56352459,0.401639344,0.338114754,0.50102459,0.469262295,0.06454918,0.053278689,0.053278689,1285.320799,1139.319432,2424.64023,1287.475169,1,1,1,1,1,1
,fisheye,brightnessPlus20,0.633196721,0.306352459,0.68647541,0.634221311,0.608606557,0.271516393,0.657786885,0.597336066,0.512295082,0.183401639,0.537909836,0.513319672,0.055327869,0.021516393,0.037909836,8363.343349,1141.110244,9504.453593,8352.262858,1,1,1,0,1,1
,fisheye,brightnessMinus20,0.633196721,0.494877049,0.733606557,0.678278689,0.608606557,0.50204918,0.693647541,0.671106557,0.512295082,0.407786885,0.595286885,0.589139344,0.055327869,0.050204918,0.06147541,8349.613139,1142.156716,9491.769855,8355.329841,1,1,1,1,1,1
,fisheye,contrastUp,0.633196721,0.609631148,0.790983607,0.701844262,0.608606557,0.600409836,0.741803279,0.711065574,0.512295082,0.512295082,0.649590164,0.620901639,0.045081967,0.042008197,0.045081967,8346.41451,1135.933536,9482.348046,37847.59457,1,1,1,1,1,1
,fisheye,contrastDown,0.633196721,0.462090164,0.721311475,0.653688525,0.608606557,0.431352459,0.677254098,0.642418033,0.512295082,0.338114754,0.572745902,0.55942623,0.05942623,0.045081967,0.052254098,8374.836067,1154.706261,9529.542328,8379.278095,1,1,1,1,1,1
,fisheye,blurImage,0.633196721,0.635245902,0.772540984,0.736680328,0.608606557,0.653688525,0.732581967,0.762295082,0.512295082,0.552254098,0.644467213,0.641393443,0.085040984,0.085040984,0.071721311,8346.967596,1147.576631,9494.544227,8366.407669,1,1,0,1,1,1
oidvehicle,flipLeftRight,flipUpDown,0.362068966,0.765720081,0.796146045,0.760649087,0.271805274,0.843813387,0.84989858,0.835699797,0.201825558,0.737322515,0.744421907,0.732251521,0.038539554,0.023326572,0.031440162,1459.921292,1461.349186,2921.270478,1492.324331,1,0,1,0,1,0
,flipLeftRight,rotateMinus5deg,0.362068966,0.442190669,0.557809331,0.421906694,0.271805274,0.367139959,0.441176471,0.370182556,0.201825558,0.290060852,0.35801217,0.279918864,0.069979716,0.052738337,0.055780933,1514.010312,1584.450963,3098.461275,1771.769269,1,0,1,1,1,0
,flipLeftRight,rotatePlus5deg,0.362068966,0.420892495,0.543610548,0.446247465,0.271805274,0.34178499,0.422920892,0.389452333,0.201825558,0.268762677,0.348884381,0.299188641,0.09127789,0.082150101,0.070993915,1495.932205,1486.374303,2982.306508,1488.848348,1,1,1,1,1,1
,flipLeftRight,shearMinus20deg,0.362068966,0.434077079,0.560851927,0.460446247,0.271805274,0.372210953,0.440162272,0.395537525,0.201825558,0.305273834,0.369168357,0.319472617,0.076064909,0.074036511,0.068965517,1604.221077,1836.589454,3440.810531,1880.083685,1,1,1,1,1,1
,flipLeftRight,shearPlus20deg,0.362068966,0.43306288,0.548681542,0.437119675,0.271805274,0.362068966,0.439148073,0.39959432,0.201825558,0.301217039,0.364097363,0.315415822,0.084178499,0.06693712,0.065922921,1530.738913,4664.676835,6195.415748,4271.513993,1,1,1,1,1,1
,flipUpDown,rotateMinus5deg,0.765720081,0.442190669,0.807302231,0.792089249,0.843813387,0.367139959,0.855983773,0.878296146,0.737322515,0.290060852,0.750507099,0.768762677,0.064908722,0.053752535,0.059837728,3877.424298,3867.71659,7745.140888,3868.342093,1,1,0,1,0,1
,flipUpDown,rotatePlus5deg,0.765720081,0.420892495,0.814401623,0.802231237,0.843813387,0.34178499,0.853955375,0.867139959,0.737322515,0.268762677,0.750507099,0.773833671,0.053752535,0.042596349,0.058823529,3861.148584,3852.147331,7713.295915,3869.640497,1,1,0,1,0,1
,flipUpDown,shearMinus20deg,0.765720081,0.434077079,0.80831643,0.794117647,0.843813387,0.372210953,0.856997972,0.869168357,0.737322515,0.305273834,0.750507099,0.770791075,0.04969574,0.04158215,0.051724138,3849.877614,4244.042654,8093.920268,4247.751707,1,1,0,1,0,1
,flipUpDown,shearPlus20deg,0.765720081,0.43306288,0.805273834,0.779918864,0.843813387,0.362068966,0.853955375,0.868154158,0.737322515,0.301217039,0.746450304,0.759634888,0.055780933,0.037525355,0.053752535,3853.314782,4251.496465,8104.811247,4261.136969,1,1,0,1,0,1
,rotateMinus5deg,shearMinus20degrees,0.442190669,0.434077079,0.594320487,0.502028398,0.367139959,0.372210953,0.47464503,0.464503043,0.290060852,0.305273834,0.396551724,0.376267748,0.072008114,0.074036511,0.065922921,3852.31951,4242.637077,8094.956587,4302.009555,1,1,1,1,1,1
,rotateMinus5deg,shearPlus20degrees,0.442190669,0.43306288,0.582150101,0.457403651,0.367139959,0.362068966,0.473630832,0.407707911,0.290060852,0.301217039,0.390466531,0.323529412,0.050709939,0.042596349,0.042596349,3900.063719,4255.538013,8155.601732,4301.361901,1,1,1,1,1,1
,flipLeftRight,blurImage,0.362068966,0.537525355,0.611561866,0.543610548,0.271805274,0.563894523,0.594320487,0.555780933,0.201825558,0.47464503,0.5,0.472616633,0.038539554,0.022312373,0.035496957,1227.843395,1162.294271,2390.137666,1163.232122,1,1,1,0,1,0
,flipUpDown,blurImage,0.765720081,0.537525355,0.807302231,0.794117647,0.843813387,0.563894523,0.859026369,0.897565923,0.737322515,0.47464503,0.753549696,0.775862069,0.065922921,0.062880325,0.069979716,1159.682975,1165.348507,2325.031482,1168.56934,1,1,0,1,0,1
,rotateMinus5deg,blurImage,0.442190669,0.537525355,0.631845842,0.545638945,0.367139959,0.563894523,0.606490872,0.576064909,0.290060852,0.47464503,0.507099391,0.487829615,0.042596349,0.03346856,0.03346856,1166.355125,1166.734909,2333.090034,1171.439228,1,1,1,1,1,1
,rotatePlus5deg,shearMinus20degrees,0.420892495,0.434077079,0.570993915,0.444219067,0.34178499,0.372210953,0.467545639,0.401622718,0.268762677,0.305273834,0.395537525,0.321501014,0.051724138,0.036511156,0.039553753,1165.074675,1303.920223,2468.994897,1324.739578,1,1,1,1,1,1
,rotatePlus5deg,shearPlus20degrees,0.420892495,0.43306288,0.567951318,0.480730223,0.34178499,0.362068966,0.463488844,0.462474645,0.268762677,0.301217039,0.385395538,0.380324544,0.069979716,0.072008114,0.069979716,1166.694898,1298.517298,2465.212196,1321.287244,1,1,1,1,1,1
,rotatePlus5deg,blurImage,0.420892495,0.537525355,0.623732252,0.551724138,0.34178499,0.563894523,0.594320487,0.5831643,0.268762677,0.47464503,0.497971602,0.492900609,0.04969574,0.038539554,0.046653144,1162.763827,1165.855376,2328.619203,1169.530033,1,1,1,1,1,1
,shearMinus20degrees,blurImage,0.434077079,0.537525355,0.627789047,0.568965517,0.372210953,0.563894523,0.599391481,0.581135903,0.305273834,0.47464503,0.506085193,0.494929006,0.052738337,0.038539554,0.04158215,1297.944041,1166.337986,2464.282027,1305.937757,1,1,1,1,1,1
,shearPlus20degrees,blurImage,0.43306288,0.537525355,0.626774848,0.567951318,0.362068966,0.563894523,0.607505071,0.586206897,0.301217039,0.47464503,0.513184584,0.498985801,0.046653144,0.031440162,0.040567951,1298.705123,1165.913972,2464.619095,1307.055249,1,1,1,1,1,1
,flipLeftRight,brightnessPlus20,0.362068966,0.255578093,0.46653144,0.386409736,0.271805274,0.212981744,0.360040568,0.310344828,0.201825558,0.170385396,0.284989858,0.243407708,0.052738337,0.034482759,0.035496957,1214.976867,1229.332357,2444.309223,1160.218495,1,1,1,1,1,1
,flipUpDown,brightnessPlus20,0.765720081,0.255578093,0.786004057,0.765720081,0.843813387,0.212981744,0.850912779,0.856997972,0.737322515,0.170385396,0.740365112,0.740365112,0.034482759,0.034482759,0.030425963,1159.014167,1167.202088,2326.216255,1164.61113,1,0,0,1,0,1
,rotatePlus5deg,brightnessPlus20,0.420892495,0.255578093,0.50811359,0.406693712,0.34178499,0.212981744,0.409736308,0.363083164,0.268762677,0.170385396,0.3336714,0.272819473,0.04969574,0.031440162,0.030425963,1158.381019,1161.006928,2319.387947,1165.931008,1,0,1,1,1,1
,shearPlus20deg,brightnessPlus20,0.43306288,0.255578093,0.50811359,0.432048682,0.362068966,0.212981744,0.421906694,0.381338742,0.301217039,0.170385396,0.354969574,0.311359026,0.045638945,0.034482759,0.03346856,1279.224441,1138.014581,2417.239021,1285.205063,1,0,1,1,1,1
,flipLeftRight,brightnessMinus20,0.362068966,0.255578093,0.527383367,0.45841785,0.271805274,0.395537525,0.454361055,0.438133874,0.201825558,0.3336714,0.382352941,0.363083164,0.053752535,0.048681542,0.047667343,1158.961908,1144.776277,2303.738185,1148.143032,1,1,1,1,1,1
,flipUpDown,brightnessMinus20,0.765720081,0.255578093,0.787018256,0.795131846,0.843813387,0.395537525,0.85801217,0.861054767,0.737322515,0.3336714,0.749492901,0.76673428,0.056795132,0.035496957,0.046653144,1217.9286,1249.566707,2467.495307,1243.716694,0,1,0,1,0,1
,rotatePlus5deg,brightnessMinus20,0.420892495,0.255578093,0.543610548,0.480730223,0.34178499,0.395537525,0.479716024,0.482758621,0.268762677,0.3336714,0.39959432,0.396551724,0.072008114,0.064908722,0.070993915,1249.849076,1219.321641,2469.170717,1257.930217,1,1,0,1,1,1
,shearPlus20deg,brightnessMinus20,0.43306288,0.255578093,0.551724138,0.498985801,0.362068966,0.395537525,0.489858012,0.510141988,0.301217039,0.3336714,0.4168357,0.419878296,0.065922921,0.073022312,0.061866126,1396.35584,1247.402357,2643.758197,1449.663166,1,1,0,1,0,1
,flipLeftRight,fisheye,0.362068966,0.255578093,0.636916836,0.556795132,0.271805274,0.554766734,0.589249493,0.554766734,0.201825558,0.475659229,0.506085193,0.479716024,0.04158215,0.031440162,0.037525355,1306.206243,8492.712095,9798.918338,7966.66417,1,1,1,0,1,1
,flipUpDown,fisheye,0.765720081,0.255578093,0.825557809,0.787018256,0.843813387,0.554766734,0.862068966,0.886409736,0.737322515,0.475659229,0.75862069,0.770791075,0.065922921,0.06693712,0.0831643,1145.485655,8070.914036,9216.399691,8079.514972,1,1,0,1,0,1
,rotatePlus5deg,fisheye,0.420892495,0.255578093,0.648073022,0.557809331,0.34178499,0.554766734,0.590263692,0.550709939,0.268762677,0.475659229,0.509127789,0.478701826,0.031440162,0.031440162,0.03346856,1143.159939,8054.899077,9198.059015,9712.387463,1,1,1,0,1,1
,shearPlus20deg,fisheye,0.43306288,0.255578093,0.646044625,0.568965517,0.362068966,0.554766734,0.599391481,0.57505071,0.301217039,0.475659229,0.517241379,0.494929006,0.042596349,0.039553753,0.045638945,1277.125816,8057.700897,9334.826713,9513.412179,1,1,1,1,1,1
,flipLeftRight,contrastUp,0.362068966,0.255578093,0.606490872,0.53346856,0.271805274,0.507099391,0.553752535,0.529411765,0.201825558,0.410750507,0.459432049,0.438133874,0.074036511,0.055780933,0.068965517,1145.513435,1134.454111,2279.967546,1135.950407,1,1,1,1,1,1
,flipUpDown,contrastUp,0.765720081,0.255578093,0.809330629,0.807302231,0.843813387,0.507099391,0.865111562,0.926977688,0.737322515,0.410750507,0.760649087,0.793103448,0.076064909,0.084178499,0.076064909,1133.12555,1134.920016,2268.045566,1135.620767,1,1,0,1,0,1
,rotatePlus5deg,contrastUp,0.420892495,0.255578093,0.625760649,0.546653144,0.34178499,0.507099391,0.563894523,0.56693712,0.268762677,0.410750507,0.471602434,0.471602434,0.06693712,0.064908722,0.068965517,1136.130404,1137.701671,2273.832075,1140.83672,1,1,0,1,0,1
,shearPlus20deg,contrastUp,0.43306288,0.255578093,0.628803245,0.56693712,0.362068966,0.507099391,0.574036511,0.586206897,0.301217039,0.410750507,0.479716024,0.490872211,0.060851927,0.059837728,0.067951318,1276.45758,1138.85519,2415.31277,1279.786375,1,1,0,1,0,1
,flipLeftRight,contrastDown,0.362068966,0.255578093,0.517241379,0.432048682,0.271805274,0.352941176,0.438133874,0.389452333,0.201825558,0.286004057,0.352941176,0.304259635,0.072008114,0.046653144,0.053752535,1136.796365,1138.399318,2275.195683,1139.524836,1,1,1,1,1,1
,flipUpDown,contrastDown,0.765720081,0.255578093,0.791075051,0.797160243,0.843813387,0.352941176,0.85801217,0.907707911,0.737322515,0.286004057,0.747464503,0.771805274,0.062880325,0.074036511,0.058823529,1138.254464,1139.33996,2277.594425,1139.683935,0,1,0,1,0,1
,rotatePlus5deg,contrastDown,0.420892495,0.255578093,0.548681542,0.445233266,0.34178499,0.352941176,0.465517241,0.436105477,0.268762677,0.286004057,0.387423935,0.3336714,0.056795132,0.04969574,0.045638945,1137.178597,1136.513571,2273.692168,1139.589693,1,1,1,1,1,1
,shearPlus20deg,contrastDown,0.43306288,0.255578093,0.559837728,0.467545639,0.362068966,0.352941176,0.481744422,0.449290061,0.301217039,0.286004057,0.405679513,0.37525355,0.051724138,0.047667343,0.054766734,1276.667067,1139.069648,2415.736715,1278.598856,1,1,1,1,1,1
,fisheye,brightnessPlus20,0.554766734,0.255578093,0.609533469,0.547667343,0.554766734,0.212981744,0.585192698,0.557809331,0.475659229,0.170385396,0.497971602,0.482758621,0.040567951,0.029411765,0.035496957,8032.070811,1129.665283,9161.736095,8034.499658,1,0,1,1,1,1
,fisheye,brightnessMinus20,0.554766734,0.255578093,0.631845842,0.604462475,0.554766734,0.395537525,0.615618661,0.625760649,0.475659229,0.3336714,0.531440162,0.553752535,0.046653144,0.042596349,0.053752535,8057.231349,1132.031739,9189.263089,7979.295655,1,1,0,1,0,1
,fisheye,contrastUp,0.554766734,0.255578093,0.681541582,0.618661258,0.554766734,0.507099391,0.655172414,0.651115619,0.475659229,0.410750507,0.565922921,0.562880325,0.051724138,0.050709939,0.050709939,8017.490849,1133.188668,9150.679518,8051.174177,1,1,1,1,1,1
,fisheye,contrastDown,0.554766734,0.255578093,0.626774848,0.56693712,0.554766734,0.352941176,0.599391481,0.598377282,0.475659229,0.286004057,0.516227181,0.513184584,0.053752535,0.045638945,0.045638945,8046.532444,1149.724378,9196.256821,8080.048284,1,1,1,1,1,1
,fisheye,blurImage,0.554766734,0.255578093,0.673427992,0.65010142,0.554766734,0.563894523,0.651115619,0.695740365,0.475659229,0.47464503,0.568965517,0.60851927,0.074036511,0.079107505,0.07505071,8054.834992,1152.652792,9207.487784,8063.939981,1,1,0,1,0,1
