Dataset,MR1,MR2,objfailureRateMR1,objfailureRateMR2,objfailureRateMR1_MR2_combined,objfailureRateMR1_2_composite,classfailureRateMR1,classfailureRateMR2,classfailureRateMR1_MR2_combined,classfailureRateMR1_2_composite,objClassDetectFailureRateMR1,objClassDetectFailureRateMR2,objClassDetectFailureRateMR1_MR2,objClassDetectFailureRateMR12,objDetectCompositeMRUniqueFaults,objClassCompositeMRUniqueFaults,compositeMRUniqueFaults,timeMR1,timeMR2,timeMR12,timeMR12_composite,Avg. MRx U MRy Improvement for object Detection,Avg.effectiveness of composite MR against composable MRs (Detection),Avg. MRx U MRy Improvement for object classification,Avg.effectiveness of composite MR against composable MRs (classification),Avg. MRx U MRy Improvement for object ,Avg. effectiveness of composite MR against composable MRs
,rotatePlus5deg,shearMinus20degrees,0.36746988,0.415662651,0.52811245,0.43875502,0.361445783,0.41064257,0.482931727,0.4437751,0.266064257,0.323293173,0.390562249,0.360441767,0.048192771,0.040160643,0.050200803,1474.709649,1258.956607,2733.666256,1096.394274,1,1,1,1,1,1
,rotatePlus5deg,shearPlus20degrees,0.36746988,0.417670683,0.529116466,0.49497992,0.361445783,0.422690763,0.484939759,0.520080321,0.266064257,0.328313253,0.391566265,0.422690763,0.095381526,0.095381526,0.095381526,955.7937809,972.3309683,1928.124749,978.1389375,1,1,0,1,0,1
,rotatePlus5deg,blurImage,0.36746988,0.540160643,0.62248996,0.596385542,0.361445783,0.607429719,0.634538153,0.65562249,0.266064257,0.50502008,0.539156627,0.565261044,0.076305221,0.06626506,0.077309237,906.4004119,905.2891375,1811.689549,906.0898518,1,1,0,1,0,1
,shearMinus20degrees,blurImage,0.415662651,0.540160643,0.62751004,0.62751004,0.41064257,0.607429719,0.642570281,0.687751004,0.323293173,0.50502008,0.552208835,0.597389558,0.090361446,0.083333333,0.092369478,969.6985331,946.5077269,1916.20626,1027.19412,0,1,0,1,0,1
,shearPlus20degrees,blurImage,0.417670683,0.540160643,0.614457831,0.65060241,0.422690763,0.607429719,0.644578313,0.695783133,0.328313253,0.50502008,0.550200803,0.607429719,0.101405622,0.082329317,0.093373494,1013.442091,952.6933195,1966.13541,1030.100252,0,1,0,1,0,1
,flipLeftRight,brightnessPlus20,0.265060241,0.197791165,0.358433735,0.266064257,0.212851406,0.200803213,0.289156627,0.243975904,0.131526104,0.129518072,0.197791165,0.154618474,0.044176707,0.029116466,0.026104418,988.6243332,975.4093889,1964.033722,977.185645,1,1,1,1,1,1
,flipUpDown,brightnessPlus20,0.77811245,0.197791165,0.787148594,0.781124498,0.856425703,0.200803213,0.861445783,0.856425703,0.762048193,0.129518072,0.762048193,0.765060241,0.023092369,0.011044177,0.018072289,973.8011241,972.8861833,1946.687307,974.0583749,1,1,1,0,0,1
,rotatePlus5deg,brightnessPlus20,0.36746988,0.197791165,0.428714859,0.389558233,0.361445783,0.200803213,0.402610442,0.396586345,0.266064257,0.129518072,0.304216867,0.297188755,0.057228916,0.039156627,0.045180723,977.2042489,972.393593,1949.597842,976.6257792,1,1,1,1,1,1
,shearPlus20deg,brightnessPlus20,0.417670683,0.197791165,0.481927711,0.427710843,0.422690763,0.200803213,0.467871486,0.453815261,0.328313253,0.129518072,0.370481928,0.351405622,0.040160643,0.029116466,0.03313253,1033.948612,976.6217122,2010.570325,1033.834054,1,1,1,1,1,1
,flipLeftRight,brightnessMinus20,0.265060241,0.389558233,0.481927711,0.423694779,0.212851406,0.445783133,0.474899598,0.456827309,0.131526104,0.34939759,0.374497992,0.366465863,0.052208835,0.041164659,0.053212851,976.0601026,975.8303412,1951.890444,976.0692781,1,1,1,1,1,1
,flipUpDown,brightnessMinus20,0.77811245,0.389558233,0.796184739,0.83935743,0.856425703,0.445783133,0.86746988,0.91064257,0.762048193,0.34939759,0.769076305,0.833333333,0.072289157,0.053212851,0.074297189,970.4932911,978.2092423,1948.702533,973.4967728,0,1,0,1,0,1
,rotatePlus5deg,brightnessMinus20,0.36746988,0.389558233,0.515060241,0.50502008,0.361445783,0.445783133,0.506024096,0.552208835,0.266064257,0.34939759,0.414658635,0.463855422,0.090361446,0.086345382,0.090361446,974.1919421,975.2978784,1949.489821,977.8630821,1,1,0,1,0,1
,shearPlus20deg,brightnessMinus20,0.417670683,0.389558233,0.527108434,0.551204819,0.422690763,0.445783133,0.541164659,0.602409639,0.328313253,0.34939759,0.444779116,0.523092369,0.100401606,0.09939759,0.115461847,1034.458822,974.2214342,2008.680256,1035.543914,0,1,0,1,0,1
,flipLeftRight,fisheye,0.265060241,0.579317269,0.63253012,0.59437751,0.212851406,0.62248996,0.643574297,0.643574297,0.131526104,0.536144578,0.550200803,0.557228916,0.039156627,0.029116466,0.039156627,973.1479761,3517.460309,4490.608285,3370.672036,1,1,0,1,0,1
,flipUpDown,fisheye,0.77811245,0.579317269,0.817269076,0.8062249,0.856425703,0.62248996,0.874497992,0.892570281,0.762048193,0.536144578,0.781124498,0.794176707,0.048192771,0.042168675,0.046184739,974.8309741,3257.154394,4231.985368,3250.827462,1,1,0,1,0,1
,rotatePlus5deg,fisheye,0.36746988,0.579317269,0.645582329,0.609437751,0.361445783,0.62248996,0.644578313,0.665662651,0.266064257,0.536144578,0.555220884,0.570281124,0.048192771,0.049196787,0.050200803,975.6779526,3249.154902,4224.832854,3834.130706,1,1,0,1,0,1
,shearPlus20deg,fisheye,0.417670683,0.579317269,0.647590361,0.624497992,0.422690763,0.62248996,0.658634538,0.668674699,0.328313253,0.536144578,0.570281124,0.587349398,0.057228916,0.049196787,0.055220884,1033.850651,3272.02952,4305.88017,3974.435593,1,1,0,1,0,1
,flipLeftRight,contrastUp,0.265060241,0.435742972,0.529116466,0.446787149,0.212851406,0.464859438,0.509036145,0.470883534,0.131526104,0.373493976,0.416666667,0.370481928,0.046184739,0.031124498,0.030120482,977.7775251,975.2009239,1952.978449,974.5774157,1,1,1,1,1,0
,flipUpDown,contrastUp,0.77811245,0.435742972,0.807228916,0.819277108,0.856425703,0.464859438,0.873493976,0.893574297,0.762048193,0.373493976,0.777108434,0.807228916,0.0562249,0.046184739,0.057228916,970.959868,977.5247504,1948.484618,972.9454925,0,1,0,1,0,1
,rotatePlus5deg,contrastUp,0.36746988,0.435742972,0.559236948,0.50502008,0.361445783,0.464859438,0.5562249,0.539156627,0.266064257,0.373493976,0.462851406,0.4437751,0.067269076,0.048192771,0.0562249,975.3056627,975.2073616,1950.513024,978.8972909,1,1,1,1,1,1
,shearPlus20deg,contrastUp,0.417670683,0.435742972,0.569277108,0.540160643,0.422690763,0.464859438,0.579317269,0.578313253,0.328313253,0.373493976,0.478915663,0.486947791,0.067269076,0.051204819,0.06124498,1036.709748,972.8605242,2009.570272,1034.655425,1,1,1,1,0,1
,flipLeftRight,contrastDown,0.265060241,0.363453815,0.474899598,0.369477912,0.212851406,0.373493976,0.417670683,0.37751004,0.131526104,0.291164659,0.330321285,0.282128514,0.047188755,0.031124498,0.035140562,974.0268862,972.7456745,1946.772561,1007.943209,1,1,1,1,1,0
,flipUpDown,contrastDown,0.77811245,0.363453815,0.802208835,0.81626506,0.856425703,0.373493976,0.866465863,0.891566265,0.762048193,0.291164659,0.770080321,0.803212851,0.050200803,0.03815261,0.049196787,945.5602403,948.0982366,1893.658477,945.9539305,0,1,0,1,0,1
,rotatePlus5deg,contrastDown,0.36746988,0.363453815,0.512048193,0.469879518,0.361445783,0.373493976,0.476907631,0.506024096,0.266064257,0.291164659,0.387550201,0.404618474,0.080321285,0.079317269,0.079317269,948.914376,948.9661574,1897.880533,948.8034452,1,1,0,1,0,1
,shearPlus20deg,contrastDown,0.417670683,0.363453815,0.539156627,0.521084337,0.422690763,0.373493976,0.518072289,0.559236948,0.328313253,0.291164659,0.430722892,0.47188755,0.079317269,0.084337349,0.093373494,999.6212877,947.5964953,1947.217783,1002.276598,1,1,0,1,0,1
,fisheye,brightnessPlus20,0.579317269,0.197791165,0.609437751,0.592369478,0.62248996,0.200803213,0.643574297,0.635542169,0.536144578,0.129518072,0.548192771,0.551204819,0.034136546,0.022088353,0.029116466,3196.649335,950.0908961,4146.740231,3212.749674,1,1,1,1,0,1
,fisheye,brightnessMinus20,0.579317269,0.389558233,0.624497992,0.668674699,0.62248996,0.445783133,0.666666667,0.74497992,0.536144578,0.34939759,0.570281124,0.654618474,0.09437751,0.096385542,0.102409639,3191.960154,951.7861379,4143.746292,3184.453044,0,1,0,1,0,1
,fisheye,contrastUp,0.579317269,0.435742972,0.65562249,0.662650602,0.62248996,0.464859438,0.685742972,0.707831325,0.536144578,0.373493976,0.59437751,0.62248996,0.070281124,0.058232932,0.058232932,3183.471051,948.3792474,4131.850299,3184.971158,0,1,0,1,0,1
,fisheye,contrastDown,0.579317269,0.363453815,0.636546185,0.630522088,0.62248996,0.373493976,0.658634538,0.708835341,0.536144578,0.291164659,0.569277108,0.611445783,0.062248996,0.067269076,0.069277108,3199.51924,950.6348098,4150.15405,3200.215693,1,1,0,1,0,1
,fisheye,blurImage,0.579317269,0.540160643,0.68875502,0.764056225,0.62248996,0.607429719,0.720883534,0.845381526,0.536144578,0.50502008,0.630522088,0.757028112,0.129518072,0.137550201,0.139558233,3191.012234,949.9419445,4140.954178,3194.383459,0,1,0,1,0,1
oidanimal,flipLeftRight,flipUpDown,0.099899092,0.41271443,0.439959637,0.414732593,0.07568113,0.472250252,0.483350151,0.467204844,0.05247225,0.370332997,0.379414733,0.370332997,0.038345106,0.022199798,0.032290616,886.7087994,874.8863448,1761.595144,877.8691367,1,1,1,0,1,0
,flipLeftRight,rotateMinus5deg,0.099899092,0.163471241,0.199798184,0.19172553,0.07568113,0.131180626,0.154389506,0.138244198,0.05247225,0.100908174,0.12209889,0.114026236,0.056508577,0.031281534,0.028254289,876.0044386,878.8002519,1754.804691,879.5412806,1,1,1,1,1,1
,flipLeftRight,rotatePlus5deg,0.099899092,0.172552977,0.205852674,0.163471241,0.07568113,0.126135217,0.150353179,0.143289606,0.05247225,0.097880928,0.119071645,0.105953582,0.038345106,0.035317861,0.028254289,877.1061203,861.8048142,1738.910935,879.3263965,1,0,1,1,1,1
,flipLeftRight,shearMinus20deg,0.099899092,0.184661958,0.216952573,0.206861756,0.07568113,0.165489405,0.182643794,0.175580222,0.05247225,0.130171544,0.142280525,0.137235116,0.068617558,0.04641776,0.043390515,875.5545519,1020.990752,1896.545304,1021.228394,1,1,1,1,1,1
,flipLeftRight,shearPlus20deg,0.099899092,0.194752775,0.232088799,0.19172553,0.07568113,0.176589304,0.195761857,0.176589304,0.05247225,0.13925328,0.155398587,0.140262361,0.04641776,0.038345106,0.036326942,875.4021712,1018.297526,1893.699697,1021.808915,1,0,1,0,1,1
,flipUpDown,rotateMinus5deg,0.41271443,0.163471241,0.457114026,0.406659939,0.472250252,0.131180626,0.493440969,0.512613522,0.370332997,0.100908174,0.38950555,0.368314834,0.064581231,0.057517659,0.057517659,878.5585469,877.9989931,1756.55754,879.4340292,1,0,0,1,1,0
,flipUpDown,rotatePlus5deg,0.41271443,0.172552977,0.466195762,0.41876892,0.472250252,0.126135217,0.493440969,0.510595358,0.370332997,0.097880928,0.392532795,0.385469223,0.062563068,0.058526741,0.062563068,873.5583121,876.3586188,1749.916931,876.5777576,1,1,0,1,1,1
,flipUpDown,shearMinus20deg,0.41271443,0.184661958,0.455095863,0.429868819,0.472250252,0.165489405,0.499495459,0.508577195,0.370332997,0.130171544,0.38950555,0.391523713,0.071644803,0.055499495,0.067608476,873.0880432,1021.531452,1894.619495,1037.896993,1,1,0,1,0,1
,flipUpDown,shearPlus20deg,0.41271443,0.194752775,0.464177598,0.404641776,0.472250252,0.176589304,0.500504541,0.498486377,0.370332997,0.13925328,0.39556004,0.375378406,0.062563068,0.054490414,0.059535822,874.1118411,1018.575638,1892.687479,1018.699514,1,0,1,1,1,1
,rotateMinus5deg,shearMinus20degrees,0.163471241,0.184661958,0.23814329,0.233097881,0.131180626,0.165489405,0.198789102,0.231079717,0.100908174,0.130171544,0.161453078,0.181634712,0.055499495,0.058526741,0.047426842,877.1547791,1018.085923,1895.240702,1042.929663,1,1,0,1,0,1
,rotateMinus5deg,shearPlus20degrees,0.163471241,0.194752775,0.252270434,0.2209889,0.131180626,0.176589304,0.209889001,0.200807265,0.100908174,0.13925328,0.169525732,0.162462159,0.047426842,0.02926337,0.028254289,881.9162234,1030.419827,1912.33605,2630.282139,1,1,1,1,1,1
,flipLeftRight,blurImage,0.099899092,0.204843592,0.241170535,0.207870838,0.07568113,0.200807265,0.2209889,0.19778002,0.05247225,0.150353179,0.165489405,0.153380424,0.02926337,0.022199798,0.024217962,1074.683779,1062.316343,2137.000122,2789.89058,1,1,1,0,1,1
,flipUpDown,blurImage,0.41271443,0.204843592,0.466195762,0.468213925,0.472250252,0.200807265,0.508577195,0.569122099,0.370332997,0.150353179,0.396569122,0.432896065,0.100908174,0.107971746,0.100908174,994.200761,1012.321293,2006.522054,977.7512287,0,1,0,1,0,1
,rotateMinus5deg,blurImage,0.163471241,0.204843592,0.268415742,0.237134208,0.131180626,0.200807265,0.240161453,0.241170535,0.100908174,0.150353179,0.182643794,0.189707366,0.044399596,0.041372351,0.040363269,966.2613985,968.7924127,1935.053811,965.2987092,1,1,0,1,0,1
,rotatePlus5deg,shearMinus20degrees,0.172552977,0.184661958,0.249243189,0.210898083,0.126135217,0.165489405,0.198789102,0.19778002,0.097880928,0.130171544,0.159434914,0.155398587,0.038345106,0.034308779,0.027245207,925.3253605,1120.145542,2045.470902,1266.877167,1,1,1,1,1,1
,rotatePlus5deg,shearPlus20degrees,0.172552977,0.194752775,0.263370333,0.229061554,0.126135217,0.176589304,0.205852674,0.228052472,0.097880928,0.13925328,0.16851665,0.178607467,0.055499495,0.055499495,0.050454087,943.6302386,1115.508301,2059.138539,1152.014196,1,1,0,1,0,1
,rotatePlus5deg,blurImage,0.172552977,0.204843592,0.281533804,0.248234107,0.126135217,0.200807265,0.235116044,0.240161453,0.097880928,0.150353179,0.185671039,0.19172553,0.05247225,0.041372351,0.040363269,963.2490512,961.1675597,1924.416611,968.0409075,1,1,0,1,0,1
,shearMinus20degrees,blurImage,0.184661958,0.204843592,0.278506559,0.226034309,0.165489405,0.200807265,0.252270434,0.252270434,0.130171544,0.150353179,0.195761857,0.188698285,0.041372351,0.042381433,0.034308779,1108.720065,916.0701032,2024.790168,1100.1464,1,1,0,1,1,1
,shearPlus20degrees,blurImage,0.194752775,0.204843592,0.282542886,0.255297679,0.176589304,0.200807265,0.249243189,0.271442987,0.13925328,0.150353179,0.195761857,0.218970737,0.054490414,0.057517659,0.058526741,1183.853732,1168.300603,2352.154335,1286.135092,1,1,0,1,0,1
,flipLeftRight,brightnessPlus20,0.099899092,0.115035318,0.170534813,0.147325933,0.07568113,0.097880928,0.137235116,0.106962664,0.05247225,0.06962664,0.102926337,0.084762866,0.034308779,0.01715439,0.021190716,876.1516817,866.3431196,1742.494801,866.1606944,1,1,1,1,1,1
,flipUpDown,brightnessPlus20,0.41271443,0.115035318,0.448032291,0.420787084,0.472250252,0.097880928,0.490413724,0.522704339,0.370332997,0.06962664,0.38345106,0.386478305,0.058526741,0.061553986,0.049445005,863.5370841,1020.166624,1883.703708,1033.709826,1,1,0,1,0,1
,rotatePlus5deg,brightnessPlus20,0.172552977,0.115035318,0.223007064,0.185671039,0.126135217,0.097880928,0.164480323,0.162462159,0.097880928,0.06962664,0.130171544,0.124117053,0.039354188,0.031281534,0.02926337,1040.069601,1034.719424,2074.789024,1028.03209,1,1,1,1,1,1
,shearPlus20deg,brightnessPlus20,0.194752775,0.115035318,0.247225025,0.200807265,0.176589304,0.097880928,0.211907164,0.195761857,0.13925328,0.06962664,0.169525732,0.150353179,0.026236125,0.021190716,0.021190716,1240.701,911.5932776,2152.294277,1010.609024,1,1,1,1,1,1
,flipLeftRight,brightnessMinus20,0.099899092,0.241170535,0.280524723,0.256306761,0.07568113,0.271442987,0.287588295,0.278506559,0.05247225,0.201816347,0.21493441,0.210898083,0.036326942,0.027245207,0.027245207,863.5563593,863.6762719,1727.232631,866.4114896,1,1,1,1,1,1
,flipUpDown,brightnessMinus20,0.41271443,0.241170535,0.478304743,0.533804238,0.472250252,0.271442987,0.538849647,0.682139253,0.370332997,0.201816347,0.41876892,0.509586276,0.143289606,0.17457114,0.14530777,863.6110339,864.0115443,1727.622578,864.8968867,0,1,0,1,0,1
,rotatePlus5deg,brightnessMinus20,0.172552977,0.241170535,0.304742684,0.280524723,0.126135217,0.271442987,0.292633703,0.310797175,0.097880928,0.201816347,0.218970737,0.227043391,0.057517659,0.058526741,0.044399596,865.7997642,864.8739239,1730.673688,868.9759942,1,1,0,1,0,1
,shearPlus20deg,brightnessMinus20,0.194752775,0.241170535,0.311806256,0.287588295,0.176589304,0.271442987,0.310797175,0.336024218,0.13925328,0.201816347,0.240161453,0.246215943,0.070635721,0.071644803,0.060544904,1006.752295,865.3771978,1872.129493,1058.468279,1,1,0,1,0,1
,flipLeftRight,fisheye,0.099899092,0.284561049,0.315842583,0.278506559,0.07568113,0.289606458,0.305751766,0.291624622,0.05247225,0.242179617,0.252270434,0.240161453,0.022199798,0.016145308,0.014127144,869.4047375,8001.887549,8871.292287,8002.344089,1,0,1,1,1,0
,flipUpDown,fisheye,0.41271443,0.284561049,0.483350151,0.457114026,0.472250252,0.289606458,0.531786075,0.573158426,0.370332997,0.242179617,0.421796165,0.428859738,0.091826438,0.097880928,0.087790111,866.312458,7992.587049,8858.899507,8008.582034,1,1,0,1,0,1
,rotatePlus5deg,fisheye,0.172552977,0.284561049,0.331987891,0.281533804,0.126135217,0.289606458,0.304742684,0.292633703,0.097880928,0.242179617,0.255297679,0.243188698,0.026236125,0.019172553,0.018163471,866.4506128,7996.159232,8862.609845,9796.546822,1,0,1,1,1,1
,shearPlus20deg,fisheye,0.194752775,0.284561049,0.328960646,0.287588295,0.176589304,0.289606458,0.308779011,0.303733602,0.13925328,0.242179617,0.259334006,0.251261352,0.033299697,0.034308779,0.026236125,1013.359061,7997.737768,9011.096829,9764.507591,1,1,1,1,1,1
,flipLeftRight,contrastUp,0.099899092,0.259334006,0.294651867,0.260343088,0.07568113,0.268415742,0.287588295,0.291624622,0.05247225,0.200807265,0.215943491,0.218970737,0.040363269,0.035317861,0.037336024,869.7250844,865.5703566,1735.295441,867.3185918,1,1,0,1,0,1
,flipUpDown,contrastUp,0.41271443,0.259334006,0.492431887,0.513622603,0.472250252,0.268415742,0.547931382,0.614530777,0.370332997,0.200807265,0.419778002,0.484359233,0.118062563,0.108980827,0.124117053,864.0705109,867.0399857,1731.110497,867.1107828,0,1,0,1,0,1
,rotatePlus5deg,contrastUp,0.172552977,0.259334006,0.327951564,0.275479314,0.126135217,0.268415742,0.300706357,0.300706357,0.097880928,0.200807265,0.233097881,0.218970737,0.049445005,0.041372351,0.038345106,867.8218034,865.5979443,1733.419748,871.9112979,1,1,0,1,1,1
,shearPlus20deg,contrastUp,0.194752775,0.259334006,0.335015136,0.295660949,0.176589304,0.268415742,0.326942482,0.328960646,0.13925328,0.200807265,0.251261352,0.252270434,0.062563068,0.055499495,0.059535822,1008.371983,866.0075291,1874.379512,1012.500924,1,1,0,1,0,1
,flipLeftRight,contrastDown,0.099899092,0.221997982,0.26135217,0.233097881,0.07568113,0.239152371,0.257315843,0.243188698,0.05247225,0.169525732,0.184661958,0.177598385,0.038345106,0.024217962,0.022199798,865.5839872,866.8660554,1732.450043,868.7191879,1,1,1,1,1,1
,flipUpDown,contrastDown,0.41271443,0.221997982,0.478304743,0.523713421,0.472250252,0.239152371,0.532795156,0.699293643,0.370332997,0.169525732,0.410696266,0.50554995,0.147325933,0.19778002,0.160443996,862.9683583,868.0341896,1731.002548,867.4927316,0,1,0,1,0,1
,rotatePlus5deg,contrastDown,0.172552977,0.221997982,0.29061554,0.263370333,0.126135217,0.239152371,0.268415742,0.287588295,0.097880928,0.169525732,0.19778002,0.204843592,0.063572149,0.058526741,0.047426842,867.0197322,864.9789087,1731.998641,870.8768262,1,1,0,1,0,1
,shearPlus20deg,contrastDown,0.194752775,0.221997982,0.302724521,0.289606458,0.176589304,0.239152371,0.289606458,0.309788093,0.13925328,0.169525732,0.217961655,0.237134208,0.063572149,0.057517659,0.053481332,1009.995187,867.1042724,1877.099459,1012.661469,1,1,0,1,0,1
,fisheye,brightnessPlus20,0.284561049,0.115035318,0.324924319,0.305751766,0.289606458,0.097880928,0.315842583,0.307769929,0.242179617,0.06962664,0.26135217,0.257315843,0.037336024,0.030272452,0.027245207,8002.34622,867.8648062,8870.211026,7997.951141,1,1,1,1,1,1
,fisheye,brightnessMinus20,0.284561049,0.241170535,0.355196771,0.397578204,0.289606458,0.271442987,0.368314834,0.457114026,0.242179617,0.201816347,0.29061554,0.361251261,0.103935419,0.114026236,0.099899092,7983.371146,864.9398563,8848.311002,8028.843875,0,1,0,1,0,1
,fisheye,contrastUp,0.284561049,0.259334006,0.379414733,0.369323915,0.289606458,0.268415742,0.386478305,0.424823411,0.242179617,0.200807265,0.306760848,0.334006054,0.076690212,0.083753784,0.070635721,8021.710994,861.6361794,8883.347174,8012.7414,1,1,0,1,0,1
,fisheye,contrastDown,0.284561049,0.221997982,0.34308779,0.356205853,0.289606458,0.239152371,0.361251261,0.424823411,0.242179617,0.169525732,0.278506559,0.325933401,0.074672048,0.096871847,0.072653885,8018.837047,890.230859,8909.067906,8040.174711,0,1,0,1,0,1
,fisheye,blurImage,0.284561049,0.204843592,0.341069627,0.361251261,0.289606458,0.200807265,0.332996973,0.38345106,0.242179617,0.150353179,0.270433905,0.318869828,0.088799193,0.081735621,0.074672048,8016.579217,912.6587501,8929.237967,8023.578623,0,1,0,1,0,1
oidfood,flipLeftRight,flipUpDown,0.231766613,0.52350081,0.586709887,0.518638574,0.166936791,0.520259319,0.555915721,0.528363047,0.115072934,0.431118314,0.453808752,0.437601297,0.032414911,0.027552674,0.030794165,665.4826897,647.4161615,1312.898851,774.4422766,1,0,1,1,1,1
,flipLeftRight,rotateMinus5deg,0.231766613,0.293354943,0.395461912,0.325769854,0.166936791,0.223662885,0.288492707,0.228525122,0.115072934,0.1636953,0.220421394,0.173419773,0.068071313,0.04376013,0.038897893,703.4599187,712.5470585,1416.006977,654.4540715,1,1,1,1,1,1
